YEAR,VALUE,COUNTRY,HS CODE
2018,,Mexico,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2018,,Mexico,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2018,,Mexico,"8802110160--USED/REBLT HELICOPTERS,MILITARY,UNLDN WT LT=2000KG"
2018,,Mexico,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Mexico,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Mexico,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Mexico,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Mexico,9301100010--SELF-PROPELLED ARTILLERY WEAPONS (MILITARY)
2018,,Mexico,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2018,,Mexico,9301906000--MILITARY SHOTGUNS
2018,,Mexico,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,Mexico,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2018,,Mexico,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2018,,Mexico,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,Moldova,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2018,,Moldova,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Moldova,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2018,,Moldova,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Moldova,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2018,,Moldova,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2018,,Moldova,9301906000--MILITARY SHOTGUNS
2018,,Moldova,"9301909030--MACHINE GUNS, MILITARY"
2018,,Moldova,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2018,,Moldova,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2018,,Moldova,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2018,,Moldova,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Moldova,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2018,,Moldova,"9306308000--PARTS OF CARATRIDGES, NESOI"
2018,,Moldova,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2018,,Moldova,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2018,,Monaco,. DEFENSE (END USE 50000-90)
2018,,Monaco,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Mongolia,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2018,,Mongolia,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Mongolia,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Mongolia,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Mongolia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Mongolia,9301903000--MILITARY RIFLES
2018,,Mongolia,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2018,,Mongolia,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2018,,Mongolia,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2018,,Mongolia,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Mongolia,"9306308000--PARTS OF CARATRIDGES, NESOI"
2018,,Mongolia,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2018,,Montenegro,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Montenegro,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2018,,Montenegro,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Montenegro,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Montenegro,"8906100000--WARSHIPS (INCL SUBMARINES, TROOPSHIPS ETC.)"
2018,,Montenegro,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2018,,Montenegro,9301903000--MILITARY RIFLES
2018,,Montenegro,9301906000--MILITARY SHOTGUNS
2018,,Montenegro,"9301909030--MACHINE GUNS, MILITARY"
2018,,Montserrat,. DEFENSE (END USE 50000-90)
2018,,Montserrat,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2018,,Montserrat,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Montserrat,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2018,,Montserrat,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2018,,Montserrat,"9306308000--PARTS OF CARATRIDGES, NESOI"
2018,,Montserrat,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2018,,Morocco,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2018,,Morocco,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2018,,Morocco,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2018,,Morocco,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Morocco,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2018,,Morocco,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Morocco,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Morocco,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Morocco,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Morocco,9301100010--SELF-PROPELLED ARTILLERY WEAPONS (MILITARY)
2018,,Morocco,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2018,,Morocco,9301903000--MILITARY RIFLES
2018,,Morocco,9301906000--MILITARY SHOTGUNS
2018,,Morocco,"9301909030--MACHINE GUNS, MILITARY"
2018,,Morocco,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2018,,Morocco,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2018,,Morocco,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2018,,Morocco,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Morocco,9306900020--GUIDED MISSLES
2018,,Morocco,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2018,,Morocco,9306900060--PARTS FOR GUIDED MISSILES
2018,,Morocco,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2018,,Mozambique,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Mozambique,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2018,,Mozambique,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Mozambique,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Mozambique,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2018,,Mozambique,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2018,,Mozambique,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Mozambique,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Mozambique,9306900060--PARTS FOR GUIDED MISSILES
2018,,Mozambique,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2018,,Namibia,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2018,,Namibia,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2018,,Namibia,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2018,,Namibia,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Namibia,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Namibia,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Namibia,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2018,,Namibia,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2018,,Namibia,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Namibia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Namibia,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Namibia,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2018,,Namibia,9301903000--MILITARY RIFLES
2018,,Namibia,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2018,,Namibia,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2018,,Namibia,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Namibia,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2018,,Namibia,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2018,,Nepal,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Nepal,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Nepal,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Nepal,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Nepal,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2018,,Nepal,9301903000--MILITARY RIFLES
2018,,Nepal,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2018,,Netherlands,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2018,,Netherlands,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2018,,Netherlands,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2018,,Netherlands,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Netherlands,"8802120120--NEW HELICOPTERS, MILITARY, UNLAD WGT > 2,000 KG"
2018,,Netherlands,"8802120160--USED/REBUILT HELICOP,MILITARY,WGT > 2,000 KG"
2018,,Netherlands,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Netherlands,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Netherlands,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Netherlands,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Netherlands,9301100010--SELF-PROPELLED ARTILLERY WEAPONS (MILITARY)
2018,,Netherlands,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2018,,Netherlands,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2018,,Netherlands,9301906000--MILITARY SHOTGUNS
2018,,Netherlands,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2018,,Netherlands,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,Netherlands,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2018,,Netherlands,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,Netherlands,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Netherlands,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2018,,Netherlands,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2018,,Netherlands,9306900020--GUIDED MISSLES
2018,,New Caledonia,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2018,,New Caledonia,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2018,,New Caledonia,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,New Caledonia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,New Caledonia,9301903000--MILITARY RIFLES
2018,,New Caledonia,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2018,,New Caledonia,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2018,,New Caledonia,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,New Caledonia,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2018,,New Zealand,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2018,,New Zealand,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2018,,New Zealand,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2018,,New Zealand,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2018,,New Zealand,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,New Zealand,"8802400120--NEW MILITARY CARGO TRANSPORTS,WEIGHT GT 15,000 KG"
2018,,New Zealand,"8802400130--NEW MILITARY AIRCRAFT,NESOI,WEIGHT GT 15,000 KG"
2018,,New Zealand,8802609020--MLTRY SPACECRFT & LAUNCH VEH (EXC COMM SATELLITES)
2018,,New Zealand,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2018,,New Zealand,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2018,,New Zealand,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,New Zealand,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,New Zealand,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,New Zealand,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,New Zealand,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2018,,New Zealand,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2018,,New Zealand,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,New Zealand,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2018,,New Zealand,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,New Zealand,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2018,,New Zealand,9306900020--GUIDED MISSLES
2018,,New Zealand,9306900060--PARTS FOR GUIDED MISSILES
2018,,New Zealand,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2018,,Nicaragua,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2018,,Nicaragua,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2018,,Nicaragua,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Nicaragua,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2018,,Nicaragua,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2018,,Nicaragua,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Nicaragua,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Nicaragua,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Nicaragua,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2018,,Nicaragua,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2018,,Nicaragua,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Nicaragua,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2018,,Nicaragua,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2018,,Nicaragua,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2018,,Nicaragua,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2018,,Niger,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2018,,Niger,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Niger,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Niger,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2018,,Niger,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Niger,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Niger,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Niger,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Niger,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2018,,Niger,9301903000--MILITARY RIFLES
2018,,Niger,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2018,,Niger,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2018,,Niger,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,Niger,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2018,,Niger,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,Niger,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2018,,Niger,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2018,,Niger,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Niger,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2018,,Niger,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2018,,Niger,"9306308000--PARTS OF CARATRIDGES, NESOI"
2018,,Niger,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2018,,Niger,9306900060--PARTS FOR GUIDED MISSILES
2018,,Niger,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2018,,Nigeria,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2018,,Nigeria,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2018,,Nigeria,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2018,,Nigeria,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2018,,Nigeria,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Nigeria,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2018,,Nigeria,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Nigeria,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Nigeria,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Nigeria,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Nigeria,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2018,,Nigeria,"9301909030--MACHINE GUNS, MILITARY"
2018,,Nigeria,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2018,,Nigeria,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,Nigeria,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2018,,Nigeria,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,Nigeria,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2018,,Nigeria,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2018,,Nigeria,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2018,,Nigeria,"9306308000--PARTS OF CARATRIDGES, NESOI"
2018,,Nigeria,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2018,,Nigeria,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2018,,Nigeria,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2018,,Norway,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2018,,Norway,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2018,,Norway,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2018,,Norway,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Norway,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Norway,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Norway,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Norway,9301100010--SELF-PROPELLED ARTILLERY WEAPONS (MILITARY)
2018,,Norway,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2018,,Norway,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,Norway,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2018,,Norway,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,Norway,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2018,,Norway,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Oman,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2018,,Oman,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2018,,Oman,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2018,,Oman,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2018,,Oman,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2018,,Oman,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Oman,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Oman,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2018,,Oman,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Oman,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Oman,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Oman,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Oman,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2018,,Oman,9301906000--MILITARY SHOTGUNS
2018,,Oman,"9301909030--MACHINE GUNS, MILITARY"
2018,,Oman,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2018,,Oman,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,Oman,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,Oman,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2018,,Oman,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2018,,Oman,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Oman,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2018,,Oman,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2018,,Oman,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2018,,Oman,"9306308000--PARTS OF CARATRIDGES, NESOI"
2018,,Oman,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2018,,Pakistan,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2018,,Pakistan,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2018,,Pakistan,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2018,,Pakistan,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2018,,Pakistan,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2018,,Pakistan,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2018,,Pakistan,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2018,,Pakistan,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2018,,Pakistan,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2018,,Pakistan,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2018,,Pakistan,9301906000--MILITARY SHOTGUNS
2018,,Pakistan,"9301909030--MACHINE GUNS, MILITARY"
2018,,Pakistan,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2018,,Pakistan,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2018,,Pakistan,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2018,,Pakistan,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2018,,Pakistan,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2018,,Pakistan,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2018,,Pakistan,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2018,,Pakistan,"9306308000--PARTS OF CARATRIDGES, NESOI"
2018,,Pakistan,9306900020--GUIDED MISSLES
